pair_id,piece_id,split,context_file,target_file,context_ntokens,target_ntokens,compound_sim,sim_bucket,tgt_key_shift
260,00044,train,00044_s3_C_51-60.npy,00044_s1_A_19-34.npy,199,284,0.622545,sim:mid,0
261,00044,train,00044_s3_C_51-60.npy,00044_s2_B_35-50.npy,199,304,0.637624,sim:mid,0
262,00045,train,00045_s0_A_5-12.npy,00045_s1_A_13-24.npy,100,237,0.606299,sim:mid,0
263,00045,train,00045_s0_A_5-12.npy,00045_s2_B_25-36.npy,100,112,0.833087,sim:high,0
264,00045,train,00045_s1_A_13-24.npy,00045_s0_A_5-12.npy,237,100,0.606299,sim:mid,0
265,00045,train,00045_s1_A_13-24.npy,00045_s2_B_25-36.npy,237,112,0.603833,sim:mid,0
266,00045,train,00045_s2_B_25-36.npy,00045_s0_A_5-12.npy,112,100,0.833087,sim:high,0
267,00045,train,00045_s2_B_25-36.npy,00045_s1_A_13-24.npy,112,237,0.603833,sim:mid,0
268,00046,train,00046_s0_A_2-9.npy,00046_s1_B_10-17.npy,206,145,0.890724,sim:high,0
269,00046,train,00046_s0_A_2-9.npy,00046_s2_C_18-25.npy,206,164,0.525916,sim:low,0
270,00046,train,00046_s1_B_10-17.npy,00046_s0_A_2-9.npy,145,206,0.890724,sim:high,0
271,00046,train,00046_s1_B_10-17.npy,00046_s2_C_18-25.npy,145,164,0.588901,sim:low,0
272,00046,train,00046_s2_C_18-25.npy,00046_s0_A_2-9.npy,164,206,0.525916,sim:low,0
273,00046,train,00046_s2_C_18-25.npy,00046_s1_B_10-17.npy,164,145,0.588901,sim:low,0
274,00047,train,00047_s0_A_1-8.npy,00047_s1_B_9-16.npy,96,61,0.523384,sim:low,0
275,00047,train,00047_s0_A_1-8.npy,00047_s2_A_17-24.npy,96,94,0.992372,sim:high,3
276,00047,train,00047_s0_A_1-8.npy,00047_s3_C_25-32.npy,96,73,0.600264,sim:mid,0
277,00047,train,00047_s0_A_1-8.npy,00047_s4_D_33-50.npy,96,187,0.892887,sim:high,0
278,00047,train,00047_s1_B_9-16.npy,00047_s0_A_1-8.npy,61,96,0.523384,sim:low,0
279,00047,train,00047_s1_B_9-16.npy,00047_s2_A_17-24.npy,61,94,0.533715,sim:low,0
280,00047,train,00047_s1_B_9-16.npy,00047_s3_C_25-32.npy,61,73,0.808383,sim:high,0
281,00047,train,00047_s1_B_9-16.npy,00047_s4_D_33-50.npy,61,187,0.546399,sim:low,0
282,00047,train,00047_s2_A_17-24.npy,00047_s0_A_1-8.npy,94,96,0.992372,sim:high,9
283,00047,train,00047_s2_A_17-24.npy,00047_s1_B_9-16.npy,94,61,0.533715,sim:low,0
284,00047,train,00047_s2_A_17-24.npy,00047_s3_C_25-32.npy,94,73,0.609219,sim:mid,0
285,00047,train,00047_s2_A_17-24.npy,00047_s4_D_33-50.npy,94,187,0.887532,sim:high,0
286,00047,train,00047_s3_C_25-32.npy,00047_s0_A_1-8.npy,73,96,0.600264,sim:mid,0
287,00047,train,00047_s3_C_25-32.npy,00047_s1_B_9-16.npy,73,61,0.808383,sim:high,0
288,00047,train,00047_s3_C_25-32.npy,00047_s2_A_17-24.npy,73,94,0.609219,sim:mid,0
289,00047,train,00047_s3_C_25-32.npy,00047_s4_D_33-50.npy,73,187,0.716416,sim:mid,0
290,00047,train,00047_s4_D_33-50.npy,00047_s0_A_1-8.npy,187,96,0.892887,sim:high,0
291,00047,train,00047_s4_D_33-50.npy,00047_s1_B_9-16.npy,187,61,0.546399,sim:low,0
292,00047,train,00047_s4_D_33-50.npy,00047_s2_A_17-24.npy,187,94,0.887532,sim:high,0
293,00047,train,00047_s4_D_33-50.npy,00047_s3_C_25-32.npy,187,73,0.716416,sim:mid,0
294,00048,test,00048_s0_A_5-20.npy,00048_s1_B_21-28.npy,291,181,0.561961,sim:low,0
295,00048,test,00048_s1_B_21-28.npy,00048_s0_A_5-20.npy,181,291,0.561961,sim:low,0
296,00049,train,00049_s0_A_1-8.npy,00049_s1_B_9-16.npy,93,56,0.55267,sim:low,0
297,00049,train,00049_s0_A_1-8.npy,00049_s2_A_17-24.npy,93,89,0.985225,sim:high,3
298,00049,train,00049_s0_A_1-8.npy,00049_s3_C_25-32.npy,93,75,0.627368,sim:mid,0
299,00049,train,00049_s0_A_1-8.npy,00049_s4_D_33-40.npy,93,83,0.648011,sim:mid,0
300,00049,train,00049_s0_A_1-8.npy,00049_s5_E_41-50.npy,93,117,0.636282,sim:mid,0
301,00049,train,00049_s1_B_9-16.npy,00049_s0_A_1-8.npy,56,93,0.55267,sim:low,0
302,00049,train,00049_s1_B_9-16.npy,00049_s2_A_17-24.npy,56,89,0.549525,sim:low,0
303,00049,train,00049_s1_B_9-16.npy,00049_s3_C_25-32.npy,56,75,0.753129,sim:mid,0
304,00049,train,00049_s1_B_9-16.npy,00049_s4_D_33-40.npy,56,83,0.579678,sim:low,0
305,00049,train,00049_s1_B_9-16.npy,00049_s5_E_41-50.npy,56,117,0.813907,sim:high,0
306,00049,train,00049_s2_A_17-24.npy,00049_s0_A_1-8.npy,89,93,0.985225,sim:high,9
307,00049,train,00049_s2_A_17-24.npy,00049_s1_B_9-16.npy,89,56,0.549525,sim:low,0
308,00049,train,00049_s2_A_17-24.npy,00049_s3_C_25-32.npy,89,75,0.668181,sim:mid,0
309,00049,train,00049_s2_A_17-24.npy,00049_s4_D_33-40.npy,89,83,0.630098,sim:mid,0
310,00049,train,00049_s2_A_17-24.npy,00049_s5_E_41-50.npy,89,117,0.648308,sim:mid,0
311,00049,train,00049_s3_C_25-32.npy,00049_s0_A_1-8.npy,75,93,0.627368,sim:mid,0
312,00049,train,00049_s3_C_25-32.npy,00049_s1_B_9-16.npy,75,56,0.753129,sim:mid,0
313,00049,train,00049_s3_C_25-32.npy,00049_s2_A_17-24.npy,75,89,0.668181,sim:mid,0
314,00049,train,00049_s3_C_25-32.npy,00049_s4_D_33-40.npy,75,83,0.636751,sim:mid,0
315,00049,train,00049_s3_C_25-32.npy,00049_s5_E_41-50.npy,75,117,0.853476,sim:high,0
316,00049,train,00049_s4_D_33-40.npy,00049_s0_A_1-8.npy,83,93,0.648011,sim:mid,0
317,00049,train,00049_s4_D_33-40.npy,00049_s1_B_9-16.npy,83,56,0.579678,sim:low,0
318,00049,train,00049_s4_D_33-40.npy,00049_s2_A_17-24.npy,83,89,0.630098,sim:mid,0
319,00049,train,00049_s4_D_33-40.npy,00049_s3_C_25-32.npy,83,75,0.636751,sim:mid,0
320,00049,train,00049_s4_D_33-40.npy,00049_s5_E_41-50.npy,83,117,0.618063,sim:mid,0
321,00049,train,00049_s5_E_41-50.npy,00049_s0_A_1-8.npy,117,93,0.636282,sim:mid,0
322,00049,train,00049_s5_E_41-50.npy,00049_s1_B_9-16.npy,117,56,0.813907,sim:high,0
323,00049,train,00049_s5_E_41-50.npy,00049_s2_A_17-24.npy,117,89,0.648308,sim:mid,0
324,00049,train,00049_s5_E_41-50.npy,00049_s3_C_25-32.npy,117,75,0.853476,sim:high,0
325,00049,train,00049_s5_E_41-50.npy,00049_s4_D_33-40.npy,117,83,0.618063,sim:mid,0
326,00050,val,00050_s0_A_5-12.npy,00050_s1_A_13-24.npy,120,154,0.956231,sim:high,10
327,00050,val,00050_s0_A_5-12.npy,00050_s2_A_25-32.npy,120,114,0.977497,sim:high,7
328,00050,val,00050_s0_A_5-12.npy,00050_s3_A_33-40.npy,120,114,0.972867,sim:high,5
329,00050,val,00050_s0_A_5-12.npy,00050_s4_B_41-48.npy,120,34,0.462205,sim:low,0
330,00050,val,00050_s0_A_5-12.npy,00050_s5_C_49-64.npy,120,159,0.58551,sim:low,10
331,00050,val,00050_s1_A_13-24.npy,00050_s0_A_5-12.npy,154,120,0.956231,sim:high,2
332,00050,val,00050_s1_A_13-24.npy,00050_s2_A_25-32.npy,154,114,0.962024,sim:high,9
333,00050,val,00050_s1_A_13-24.npy,00050_s3_A_33-40.npy,154,114,0.966654,sim:high,0
334,00050,val,00050_s1_A_13-24.npy,00050_s4_B_41-48.npy,154,34,0.486627,sim:low,0
335,00050,val,00050_s1_A_13-24.npy,00050_s5_C_49-64.npy,154,159,0.581803,sim:low,0
336,00050,val,00050_s2_A_25-32.npy,00050_s0_A_5-12.npy,114,120,0.977497,sim:high,5
337,00050,val,00050_s2_A_25-32.npy,00050_s1_A_13-24.npy,114,154,0.962024,sim:high,3
338,00050,val,00050_s2_A_25-32.npy,00050_s3_A_33-40.npy,114,114,0.99537,sim:high,10
339,00050,val,00050_s2_A_25-32.npy,00050_s4_B_41-48.npy,114,34,0.451621,sim:low,0
340,00050,val,00050_s2_A_25-32.npy,00050_s5_C_49-64.npy,114,159,0.577958,sim:low,3
341,00050,val,00050_s3_A_33-40.npy,00050_s0_A_5-12.npy,114,120,0.972867,sim:high,7
342,00050,val,00050_s3_A_33-40.npy,00050_s1_A_13-24.npy,114,154,0.966654,sim:high,0
343,00050,val,00050_s3_A_33-40.npy,00050_s2_A_25-32.npy,114,114,0.99537,sim:high,2
344,00050,val,00050_s3_A_33-40.npy,00050_s4_B_41-48.npy,114,34,0.45625,sim:low,0
345,00050,val,00050_s3_A_33-40.npy,00050_s5_C_49-64.npy,114,159,0.573329,sim:low,0
346,00050,val,00050_s4_B_41-48.npy,00050_s0_A_5-12.npy,34,120,0.462205,sim:low,0
347,00050,val,00050_s4_B_41-48.npy,00050_s1_A_13-24.npy,34,154,0.486627,sim:low,0
348,00050,val,00050_s4_B_41-48.npy,00050_s2_A_25-32.npy,34,114,0.451621,sim:low,0
349,00050,val,00050_s4_B_41-48.npy,00050_s3_A_33-40.npy,34,114,0.45625,sim:low,0
350,00050,val,00050_s4_B_41-48.npy,00050_s5_C_49-64.npy,34,159,0.53273,sim:low,0
351,00050,val,00050_s5_C_49-64.npy,00050_s0_A_5-12.npy,159,120,0.58551,sim:low,2
352,00050,val,00050_s5_C_49-64.npy,00050_s1_A_13-24.npy,159,154,0.581803,sim:low,0
353,00050,val,00050_s5_C_49-64.npy,00050_s2_A_25-32.npy,159,114,0.577958,sim:low,9
354,00050,val,00050_s5_C_49-64.npy,00050_s3_A_33-40.npy,159,114,0.573329,sim:low,0
355,00050,val,00050_s5_C_49-64.npy,00050_s4_B_41-48.npy,159,34,0.53273,sim:low,0
356,00054,test,00054_s0_A_3-10.npy,00054_s1_B_11-18.npy,152,168,0.549057,sim:low,0
357,00054,test,00054_s0_A_3-10.npy,00054_s2_A_19-26.npy,152,152,0.999058,sim:high,0
358,00054,test,00054_s0_A_3-10.npy,00054_s3_C_27-38.npy,152,190,0.926199,sim:high,0
359,00054,test,00054_s0_A_3-10.npy,00054_s4_B_39-46.npy,152,204,0.547463,sim:low,0
360,00054,test,00054_s1_B_11-18.npy,00054_s0_A_3-10.npy,168,152,0.549057,sim:low,0
361,00054,test,00054_s1_B_11-18.npy,00054_s2_A_19-26.npy,168,152,0.548992,sim:low,0
362,00054,test,00054_s1_B_11-18.npy,00054_s3_C_27-38.npy,168,190,0.540268,sim:low,0
363,00054,test,00054_s1_B_11-18.npy,00054_s4_B_39-46.npy,168,204,0.960905,sim:high,0
364,00054,test,00054_s2_A_19-26.npy,00054_s0_A_3-10.npy,152,152,0.999058,sim:high,0
365,00054,test,00054_s2_A_19-26.npy,00054_s1_B_11-18.npy,152,168,0.548992,sim:low,0
366,00054,test,00054_s2_A_19-26.npy,00054_s3_C_27-38.npy,152,190,0.930217,sim:high,0
367,00054,test,00054_s2_A_19-26.npy,00054_s4_B_39-46.npy,152,204,0.547354,sim:low,0
368,00054,test,00054_s3_C_27-38.npy,00054_s0_A_3-10.npy,190,152,0.926199,sim:high,0
369,00054,test,00054_s3_C_27-38.npy,00054_s1_B_11-18.npy,190,168,0.540268,sim:low,0
370,00054,test,00054_s3_C_27-38.npy,00054_s2_A_19-26.npy,190,152,0.930217,sim:high,0
371,00054,test,00054_s3_C_27-38.npy,00054_s4_B_39-46.npy,190,204,0.548749,sim:low,0
372,00054,test,00054_s4_B_39-46.npy,00054_s0_A_3-10.npy,204,152,0.547463,sim:low,0
373,00054,test,00054_s4_B_39-46.npy,00054_s1_B_11-18.npy,204,168,0.960905,sim:high,0
374,00054,test,00054_s4_B_39-46.npy,00054_s2_A_19-26.npy,204,152,0.547354,sim:low,0
375,00054,test,00054_s4_B_39-46.npy,00054_s3_C_27-38.npy,204,190,0.548749,sim:low,0
376,00056,train,00056_s0_A_2-13.npy,00056_s1_A_14-25.npy,170,149,0.695376,sim:mid,0
377,00056,train,00056_s0_A_2-13.npy,00056_s2_B_26-33.npy,170,69,0.589022,sim:low,0
378,00056,train,00056_s1_A_14-25.npy,00056_s0_A_2-13.npy,149,170,0.695376,sim:mid,0
379,00056,train,00056_s1_A_14-25.npy,00056_s2_B_26-33.npy,149,69,0.521578,sim:low,0
380,00056,train,00056_s2_B_26-33.npy,00056_s0_A_2-13.npy,69,170,0.589022,sim:low,0
381,00056,train,00056_s2_B_26-33.npy,00056_s1_A_14-25.npy,69,149,0.521578,sim:low,0
382,00057,train,00057_s0_A_5-12.npy,00057_s1_B_13-20.npy,98,92,0.95669,sim:high,0
383,00057,train,00057_s0_A_5-12.npy,00057_s2_A_21-28.npy,98,96,0.987051,sim:high,0
384,00057,train,00057_s0_A_5-12.npy,00057_s3_C_29-36.npy,98,128,0.66214,sim:mid,0
385,00057,train,00057_s1_B_13-20.npy,00057_s0_A_5-12.npy,92,98,0.95669,sim:high,0
386,00057,train,00057_s1_B_13-20.npy,00057_s2_A_21-28.npy,92,96,0.944396,sim:high,0
387,00057,train,00057_s1_B_13-20.npy,00057_s3_C_29-36.npy,92,128,0.596106,sim:low,0
388,00057,train,00057_s2_A_21-28.npy,00057_s0_A_5-12.npy,96,98,0.987051,sim:high,0
389,00057,train,00057_s2_A_21-28.npy,00057_s1_B_13-20.npy,96,92,0.944396,sim:high,0
390,00057,train,00057_s2_A_21-28.npy,00057_s3_C_29-36.npy,96,128,0.624498,sim:mid,0
391,00057,train,00057_s3_C_29-36.npy,00057_s0_A_5-12.npy,128,98,0.66214,sim:mid,0
392,00057,train,00057_s3_C_29-36.npy,00057_s1_B_13-20.npy,128,92,0.596106,sim:low,0
393,00057,train,00057_s3_C_29-36.npy,00057_s2_A_21-28.npy,128,96,0.624498,sim:mid,0
394,00058,train,00058_s0_A_2-5.npy,00058_s1_B_6-17.npy,23,90,0.699751,sim:mid,0
395,00058,train,00058_s0_A_2-5.npy,00058_s2_A_18-21.npy,23,23,1.0,sim:high,0
396,00058,train,00058_s0_A_2-5.npy,00058_s3_C_22-31.npy,23,50,0.882093,sim:high,0
397,00058,train,00058_s1_B_6-17.npy,00058_s0_A_2-5.npy,90,23,0.699751,sim:mid,0
398,00058,train,00058_s1_B_6-17.npy,00058_s2_A_18-21.npy,90,23,0.699751,sim:mid,0
399,00058,train,00058_s1_B_6-17.npy,00058_s3_C_22-31.npy,90,50,0.647016,sim:mid,0
400,00058,train,00058_s2_A_18-21.npy,00058_s0_A_2-5.npy,23,23,1.0,sim:high,0
401,00058,train,00058_s2_A_18-21.npy,00058_s1_B_6-17.npy,23,90,0.699751,sim:mid,0
402,00058,train,00058_s2_A_18-21.npy,00058_s3_C_22-31.npy,23,50,0.882093,sim:high,0
403,00058,train,00058_s3_C_22-31.npy,00058_s0_A_2-5.npy,50,23,0.882093,sim:high,0
404,00058,train,00058_s3_C_22-31.npy,00058_s1_B_6-17.npy,50,90,0.647016,sim:mid,0
405,00058,train,00058_s3_C_22-31.npy,00058_s2_A_18-21.npy,50,23,0.882093,sim:high,0
406,00060,train,00060_s0_A_2-13.npy,00060_s1_B_14-25.npy,150,158,0.629226,sim:mid,0
407,00060,train,00060_s0_A_2-13.npy,00060_s2_C_26-33.npy,150,140,0.61529,sim:mid,0
408,00060,train,00060_s0_A_2-13.npy,00060_s3_A_34-53.npy,150,298,0.800855,sim:high,0
409,00060,train,00060_s1_B_14-25.npy,00060_s0_A_2-13.npy,158,150,0.629226,sim:mid,0
410,00060,train,00060_s1_B_14-25.npy,00060_s2_C_26-33.npy,158,140,0.602159,sim:mid,0
411,00060,train,00060_s1_B_14-25.npy,00060_s3_A_34-53.npy,158,298,0.498892,sim:low,0
412,00060,train,00060_s2_C_26-33.npy,00060_s0_A_2-13.npy,140,150,0.61529,sim:mid,0
413,00060,train,00060_s2_C_26-33.npy,00060_s1_B_14-25.npy,140,158,0.602159,sim:mid,0
414,00060,train,00060_s2_C_26-33.npy,00060_s3_A_34-53.npy,140,298,0.507382,sim:low,0
415,00060,train,00060_s3_A_34-53.npy,00060_s0_A_2-13.npy,298,150,0.800855,sim:high,0
416,00060,train,00060_s3_A_34-53.npy,00060_s1_B_14-25.npy,298,158,0.498892,sim:low,0
417,00060,train,00060_s3_A_34-53.npy,00060_s2_C_26-33.npy,298,140,0.507382,sim:low,0
418,00061,train,00061_s0_A_2-8.npy,00061_s1_B_9-16.npy,166,149,0.554253,sim:low,0
419,00061,train,00061_s0_A_2-8.npy,00061_s2_C_17-25.npy,166,174,0.563442,sim:low,0
420,00061,train,00061_s1_B_9-16.npy,00061_s0_A_2-8.npy,149,166,0.554253,sim:low,0
421,00061,train,00061_s1_B_9-16.npy,00061_s2_C_17-25.npy,149,174,0.606585,sim:mid,0
422,00061,train,00061_s2_C_17-25.npy,00061_s0_A_2-8.npy,174,166,0.563442,sim:low,0
423,00061,train,00061_s2_C_17-25.npy,00061_s1_B_9-16.npy,174,149,0.606585,sim:mid,0
424,00062,train,00062_s0_A_3-6.npy,00062_s1_B_11-14.npy,86,92,0.901401,sim:high,0
425,00062,train,00062_s0_A_3-6.npy,00062_s2_C_19-22.npy,86,118,0.665629,sim:mid,0
426,00062,train,00062_s1_B_11-14.npy,00062_s0_A_3-6.npy,92,86,0.901401,sim:high,0
427,00062,train,00062_s1_B_11-14.npy,00062_s2_C_19-22.npy,92,118,0.590555,sim:low,0
428,00062,train,00062_s2_C_19-22.npy,00062_s0_A_3-6.npy,118,86,0.665629,sim:mid,0
429,00062,train,00062_s2_C_19-22.npy,00062_s1_B_11-14.npy,118,92,0.590555,sim:low,0
430,00063,val,00063_s0_A_1-12.npy,00063_s1_B_13-20.npy,129,121,0.947106,sim:high,0
431,00063,val,00063_s0_A_1-12.npy,00063_s2_C_21-28.npy,129,88,0.611907,sim:mid,0
432,00063,val,00063_s1_B_13-20.npy,00063_s0_A_1-12.npy,121,129,0.947106,sim:high,0
433,00063,val,00063_s1_B_13-20.npy,00063_s2_C_21-28.npy,121,88,0.595563,sim:low,0
434,00063,val,00063_s2_C_21-28.npy,00063_s0_A_1-12.npy,88,129,0.611907,sim:mid,0
435,00063,val,00063_s2_C_21-28.npy,00063_s1_B_13-20.npy,88,121,0.595563,sim:low,0
436,00064,train,00064_s0_A_3-10.npy,00064_s1_B_11-22.npy,184,145,0.581487,sim:low,0
437,00064,train,00064_s1_B_11-22.npy,00064_s0_A_3-10.npy,145,184,0.581487,sim:low,0
438,00065,train,00065_s0_A_3-14.npy,00065_s1_B_15-26.npy,330,237,0.795759,sim:high,0
439,00065,train,00065_s1_B_15-26.npy,00065_s0_A_3-14.npy,237,330,0.795759,sim:high,0
440,00066,train,00066_s0_A_5-24.npy,00066_s1_B_25-32.npy,247,170,0.554063,sim:low,0
441,00066,train,00066_s0_A_5-24.npy,00066_s2_A_33-48.npy,247,200,0.987014,sim:high,0
442,00066,train,00066_s0_A_5-24.npy,00066_s3_C_49-68.npy,247,238,0.6238,sim:mid,0
443,00066,train,00066_s1_B_25-32.npy,00066_s0_A_5-24.npy,170,247,0.554063,sim:low,0
444,00066,train,00066_s1_B_25-32.npy,00066_s2_A_33-48.npy,170,200,0.557847,sim:low,0
445,00066,train,00066_s1_B_25-32.npy,00066_s3_C_49-68.npy,170,238,0.592443,sim:low,0
446,00066,train,00066_s2_A_33-48.npy,00066_s0_A_5-24.npy,200,247,0.987014,sim:high,0
447,00066,train,00066_s2_A_33-48.npy,00066_s1_B_25-32.npy,200,170,0.557847,sim:low,0
448,00066,train,00066_s2_A_33-48.npy,00066_s3_C_49-68.npy,200,238,0.601313,sim:mid,0
449,00066,train,00066_s3_C_49-68.npy,00066_s0_A_5-24.npy,238,247,0.6238,sim:mid,0
450,00066,train,00066_s3_C_49-68.npy,00066_s1_B_25-32.npy,238,170,0.592443,sim:low,0
451,00066,train,00066_s3_C_49-68.npy,00066_s2_A_33-48.npy,238,200,0.601313,sim:mid,0
452,00067,test,00067_s0_A_5-12.npy,00067_s1_B_13-20.npy,132,162,0.891526,sim:high,0
453,00067,test,00067_s0_A_5-12.npy,00067_s2_A_21-28.npy,132,132,1.0,sim:high,0
454,00067,test,00067_s0_A_5-12.npy,00067_s3_C_29-36.npy,132,78,0.67667,sim:mid,0
455,00067,test,00067_s0_A_5-12.npy,00067_s4_D_37-44.npy,132,200,0.865683,sim:high,0
456,00067,test,00067_s0_A_5-12.npy,00067_s5_E_45-52.npy,132,106,0.548201,sim:low,0
457,00067,test,00067_s1_B_13-20.npy,00067_s0_A_5-12.npy,162,132,0.891526,sim:high,0
458,00067,test,00067_s1_B_13-20.npy,00067_s2_A_21-28.npy,162,132,0.891526,sim:high,0
459,00067,test,00067_s1_B_13-20.npy,00067_s3_C_29-36.npy,162,78,0.616809,sim:mid,0
460,00067,test,00067_s1_B_13-20.npy,00067_s4_D_37-44.npy,162,200,0.903259,sim:high,0
461,00067,test,00067_s1_B_13-20.npy,00067_s5_E_45-52.npy,162,106,0.578529,sim:low,0
462,00067,test,00067_s2_A_21-28.npy,00067_s0_A_5-12.npy,132,132,1.0,sim:high,0
463,00067,test,00067_s2_A_21-28.npy,00067_s1_B_13-20.npy,132,162,0.891526,sim:high,0
464,00067,test,00067_s2_A_21-28.npy,00067_s3_C_29-36.npy,132,78,0.67667,sim:mid,0
465,00067,test,00067_s2_A_21-28.npy,00067_s4_D_37-44.npy,132,200,0.865683,sim:high,0
466,00067,test,00067_s2_A_21-28.npy,00067_s5_E_45-52.npy,132,106,0.548201,sim:low,0
467,00067,test,00067_s3_C_29-36.npy,00067_s0_A_5-12.npy,78,132,0.67667,sim:mid,0
468,00067,test,00067_s3_C_29-36.npy,00067_s1_B_13-20.npy,78,162,0.616809,sim:mid,0
469,00067,test,00067_s3_C_29-36.npy,00067_s2_A_21-28.npy,78,132,0.67667,sim:mid,0
470,00067,test,00067_s3_C_29-36.npy,00067_s4_D_37-44.npy,78,200,0.606917,sim:mid,0
471,00067,test,00067_s3_C_29-36.npy,00067_s5_E_45-52.npy,78,106,0.53852,sim:low,0
472,00067,test,00067_s4_D_37-44.npy,00067_s0_A_5-12.npy,200,132,0.865683,sim:high,0
473,00067,test,00067_s4_D_37-44.npy,00067_s1_B_13-20.npy,200,162,0.903259,sim:high,0
474,00067,test,00067_s4_D_37-44.npy,00067_s2_A_21-28.npy,200,132,0.865683,sim:high,0
475,00067,test,00067_s4_D_37-44.npy,00067_s3_C_29-36.npy,200,78,0.606917,sim:mid,0
476,00067,test,00067_s4_D_37-44.npy,00067_s5_E_45-52.npy,200,106,0.510351,sim:low,0
477,00067,test,00067_s5_E_45-52.npy,00067_s0_A_5-12.npy,106,132,0.548201,sim:low,0
478,00067,test,00067_s5_E_45-52.npy,00067_s1_B_13-20.npy,106,162,0.578529,sim:low,0
479,00067,test,00067_s5_E_45-52.npy,00067_s2_A_21-28.npy,106,132,0.548201,sim:low,0
480,00067,test,00067_s5_E_45-52.npy,00067_s3_C_29-36.npy,106,78,0.53852,sim:low,0
481,00067,test,00067_s5_E_45-52.npy,00067_s4_D_37-44.npy,106,200,0.510351,sim:low,0
482,00068,train,00068_s0_A_1-8.npy,00068_s1_B_9-16.npy,136,197,0.797021,sim:high,0
483,00068,train,00068_s1_B_9-16.npy,00068_s0_A_1-8.npy,197,136,0.797021,sim:high,0
484,00069,train,00069_s0_A_1-8.npy,00069_s1_A_9-16.npy,138,138,1.0,sim:high,0
485,00069,train,00069_s0_A_1-8.npy,00069_s2_B_17-24.npy,138,196,0.536302,sim:low,0
486,00069,train,00069_s0_A_1-8.npy,00069_s3_C_25-32.npy,138,112,0.544436,sim:low,0
487,00069,train,00069_s0_A_1-8.npy,00069_s4_D_33-42.npy,138,186,0.609797,sim:mid,0
488,00069,train,00069_s1_A_9-16.npy,00069_s0_A_1-8.npy,138,138,1.0,sim:high,0
489,00069,train,00069_s1_A_9-16.npy,00069_s2_B_17-24.npy,138,196,0.536274,sim:low,0
490,00069,train,00069_s1_A_9-16.npy,00069_s3_C_25-32.npy,138,112,0.544276,sim:low,0
491,00069,train,00069_s1_A_9-16.npy,00069_s4_D_33-42.npy,138,186,0.609862,sim:mid,0
492,00069,train,00069_s2_B_17-24.npy,00069_s0_A_1-8.npy,196,138,0.536302,sim:low,0
493,00069,train,00069_s2_B_17-24.npy,00069_s1_A_9-16.npy,196,138,0.536274,sim:low,0
494,00069,train,00069_s2_B_17-24.npy,00069_s3_C_25-32.npy,196,112,0.555807,sim:low,0
495,00069,train,00069_s2_B_17-24.npy,00069_s4_D_33-42.npy,196,186,0.561521,sim:low,0
496,00069,train,00069_s3_C_25-32.npy,00069_s0_A_1-8.npy,112,138,0.544436,sim:low,0
497,00069,train,00069_s3_C_25-32.npy,00069_s1_A_9-16.npy,112,138,0.544276,sim:low,0
498,00069,train,00069_s3_C_25-32.npy,00069_s2_B_17-24.npy,112,196,0.555807,sim:low,0
499,00069,train,00069_s3_C_25-32.npy,00069_s4_D_33-42.npy,112,186,0.500062,sim:low,0
500,00069,train,00069_s4_D_33-42.npy,00069_s0_A_1-8.npy,186,138,0.609797,sim:mid,0
501,00069,train,00069_s4_D_33-42.npy,00069_s1_A_9-16.npy,186,138,0.609862,sim:mid,0
502,00069,train,00069_s4_D_33-42.npy,00069_s2_B_17-24.npy,186,196,0.561521,sim:low,0
503,00069,train,00069_s4_D_33-42.npy,00069_s3_C_25-32.npy,186,112,0.500062,sim:low,0
504,00070,train,00070_s0_A_2-8.npy,00070_s1_B_9-16.npy,66,116,0.935424,sim:high,0
505,00070,train,00070_s1_B_9-16.npy,00070_s0_A_2-8.npy,116,66,0.935424,sim:high,0
506,00071,train,00071_s0_A_5-12.npy,00071_s1_A_13-20.npy,130,117,0.928038,sim:high,0
507,00071,train,00071_s0_A_5-12.npy,00071_s2_B_21-32.npy,130,146,0.600438,sim:mid,0
508,00071,train,00071_s1_A_13-20.npy,00071_s0_A_5-12.npy,117,130,0.928038,sim:high,0
509,00071,train,00071_s1_A_13-20.npy,00071_s2_B_21-32.npy,117,146,0.631617,sim:mid,0
510,00071,train,00071_s2_B_21-32.npy,00071_s0_A_5-12.npy,146,130,0.600438,sim:mid,0
511,00071,train,00071_s2_B_21-32.npy,00071_s1_A_13-20.npy,146,117,0.631617,sim:mid,0
512,00072,train,00072_s0_A_1-17.npy,00072_s1_B_18-37.npy,224,171,0.619072,sim:mid,0
513,00072,train,00072_s1_B_18-37.npy,00072_s0_A_1-17.npy,171,224,0.619072,sim:mid,0
514,00073,train,00073_s0_A_1-12.npy,00073_s1_B_13-20.npy,202,148,0.965285,sim:high,0
515,00073,train,00073_s0_A_1-12.npy,00073_s2_C_21-28.npy,202,142,0.979264,sim:high,0
516,00073,train,00073_s1_B_13-20.npy,00073_s0_A_1-12.npy,148,202,0.965285,sim:high,0
517,00073,train,00073_s1_B_13-20.npy,00073_s2_C_21-28.npy,148,142,0.961876,sim:high,0
518,00073,train,00073_s2_C_21-28.npy,00073_s0_A_1-12.npy,142,202,0.979264,sim:high,0
519,00073,train,00073_s2_C_21-28.npy,00073_s1_B_13-20.npy,142,148,0.961876,sim:high,0
520,00074,train,00074_s0_A_3-16.npy,00074_s1_A_17-26.npy,323,199,0.700404,sim:mid,0
